里程,Meters,Flags,Event,左高程(mm),右高程(mm)
99,934.00,0040,0000,0.270,0.340
99,933.75,0040,0000,0.400,0.450
99,933.50,0040,0000,0.570,0.520
99,933.25,0040,0000,0.570,0.470
99,933.00,0040,0000,0.710,0.440
99,932.75,0040,0000,0.650,0.410
99,932.50,0040,0000,0.770,0.390
99,932.25,0040,0000,0.730,0.490
99,932.00,0040,0000,0.810,0.550
99,931.75,0040,0000,0.750,0.670
99,931.50,0040,0000,0.720,0.650
99,931.25,0040,0000,0.740,0.680
99,931.00,0040,0000,0.790,0.650
99,930.75,0040,0000,0.830,0.580
99,930.50,0040,0000,0.820,0.510
99,930.25,0040,0000,0.790,0.440
99,930.00,0040,0000,0.720,0.400
99,929.75,0040,0000,0.630,0.410
99,929.50,0040,0000,0.550,0.470
99,929.25,0040,0000,0.440,0.440
99,929.00,0040,0000,0.400,0.370
99,928.75,0040,0000,0.300,0.200
99,928.50,0040,0000,0.300,0.130
99,928.25,0040,0000,0.240,-0.030
99,928.00,0040,0000,0.340,-0.060
99,927.75,0040,0000,0.340,-0.130
99,927.50,0040,0000,0.330,-0.080
99,927.25,0040,0000,0.230,-0.190
99,927.00,0040,0000,0.100,-0.270
99,926.75,0040,0000,0.080,-0.340
99,926.50,0040,0000,0.030,-0.240
99,926.25,0040,0000,-0.130,-0.220
99,926.00,0040,0000,-0.160,-0.180
99,925.75,0040,0000,-0.100,-0.260
99,925.50,0040,0000,0.040,-0.320
99,925.25,0040,0000,0.030,-0.380
99,925.00,0040,0000,-0.130,-0.350
99,924.75,0040,0000,-0.230,-0.250
99,924.50,0040,0000,-0.460,-0.220
99,924.25,0040,0000,-0.570,-0.230
99,924.00,0040,0000,-0.760,-0.410
99,923.75,0040,0000,-0.670,-0.520
99,923.50,0040,0000,-0.750,-0.640
99,923.25,0040,0000,-0.760,-0.480
99,923.00,0040,0000,-0.850,-0.390
99,922.75,0040,0000,-0.650,-0.270
99,922.50,0040,0000,-0.410,-0.360
99,922.25,0040,0000,-0.200,-0.430
99,922.00,0040,0000,-0.120,-0.370
99,921.75,0040,0000,-0.220,-0.360
99,921.50,0040,0000,-0.410,-0.440
99,921.25,0040,0000,-0.580,-0.850
99,921.00,0040,0000,-0.650,-1.100
99,920.75,0040,0000,-0.800,-1.120
99,920.50,0040,0000,-0.810,-0.910
99,920.25,0040,0000,-0.850,-0.770
99,920.00,0040,0000,-0.760,-0.750
99,919.75,0040,0000,-0.760,-0.850
99,919.50,0040,0000,-0.610,-0.830
99,919.25,0040,0000,-0.420,-0.680
99,919.00,0040,0000,-0.420,-0.510
99,918.75,0040,0000,-0.510,-0.380
99,918.50,0040,0000,-0.670,-0.480
99,918.25,0040,0000,-0.730,-0.520
99,918.00,0040,0000,-0.470,-0.370
99,917.75,0040,0000,-0.160,-0.140
99,917.50,0040,0000,0.260,0.140
99,917.25,0040,0000,0.270,0.210
99,917.00,0040,0000,0.460,0.380
99,916.75,0040,0000,0.710,0.570
99,916.50,0040,0000,1.060,0.840
99,916.25,0040,0000,1.220,1.000
99,916.00,0040,0000,1.300,1.060
99,915.75,0040,0000,1.360,0.950
99,915.50,0040,0000,1.410,0.840
99,915.25,0040,0000,1.420,0.750
99,915.00,0040,0000,1.520,0.800
99,914.75,0040,0000,1.520,0.790
99,914.50,0040,0000,1.480,0.640
99,914.25,0040,0000,1.320,0.480
99,914.00,0040,0000,1.220,0.440
99,913.75,0040,0000,0.950,0.440
99,913.50,0040,0000,0.620,0.310
99,913.25,0040,0000,0.190,0.030
99,913.00,0040,0000,-0.040,-0.100
99,912.75,0040,0000,-0.230,-0.230
99,912.50,0040,0000,-0.270,-0.300
99,912.25,0040,0000,-0.360,-0.300
99,912.00,0040,0000,-0.440,-0.240
99,911.75,0040,0000,-0.450,-0.170
99,911.50,0040,0000,-0.420,-0.220
99,911.25,0040,0000,-0.400,-0.240
99,911.00,0040,0000,-0.440,-0.230
99,910.75,0040,0000,-0.510,-0.130
99,910.50,0040,0000,-0.580,-0.090
99,910.25,0040,0000,-0.550,0.000
99,910.00,0040,0000,-0.480,0.040
99,909.75,0040,0000,-0.320,0.130
99,909.50,0040,0000,-0.240,0.190
99,909.25,0040,0000,-0.220,0.240
99,909.00,0040,0000,-0.260,0.310
99,908.75,0040,0000,-0.340,0.330
99,908.50,0040,0000,-0.420,0.340
99,908.25,0040,0000,-0.470,0.290
99,908.00,0040,0000,-0.510,0.240
99,907.75,0040,0000,-0.540,0.220
99,907.50,0040,0000,-0.610,0.200
99,907.25,0040,0000,-0.630,0.220
99,907.00,0040,0000,-0.580,0.220
99,906.75,0040,0000,-0.550,0.160
99,906.50,0040,0000,-0.530,0.030
99,906.25,0040,0000,-0.640,-0.080
99,906.00,0040,0000,-0.880,-0.220
99,905.75,0040,0000,-1.000,-0.250
99,905.50,0040,0000,-1.070,-0.310
99,905.25,0040,0000,-0.920,-0.290
99,905.00,0040,0000,-0.910,-0.390
99,904.75,0040,0000,-0.820,-0.510
99,904.50,0040,0000,-0.670,-0.580
99,904.25,0040,0000,-0.360,-0.460
99,904.00,0040,0000,-0.280,-0.410
99,903.75,0040,0000,-0.310,-0.460
99,903.50,0040,0000,-0.580,-0.590
99,903.25,0040,0000,-0.690,-0.570
99,903.00,0040,0000,-0.650,-0.060
99,902.75,0040,0000,-0.570,0.070
99,902.50,0040,0000,-0.490,0.230
99,902.25,0040,0000,-0.520,-0.010
99,902.00,0040,0000,-0.410,0.040
99,901.75,0040,0000,-0.280,0.070
99,901.50,0040,0000,-0.100,0.060
99,901.25,0040,0000,0.050,0.040
99,901.00,0040,0000,0.140,0.030
99,900.75,0040,0000,0.210,0.100
99,900.50,0040,0000,0.210,0.240
99,900.25,0040,0000,0.230,0.360
99,900.00,0040,0000,0.300,0.440
99,899.75,0040,0000,0.440,0.460
99,899.50,0040,0000,0.670,0.470
99,899.25,0040,0000,0.870,0.620
99,899.00,0040,0000,1.000,0.640
99,898.75,0040,0000,1.080,0.720
99,898.50,0040,0000,0.950,0.620
99,898.25,0040,0000,0.860,0.650
99,898.00,0040,0000,0.680,0.680
99,897.75,0040,0000,0.610,0.730
99,897.50,0040,0000,0.450,0.710
99,897.25,0040,0000,0.310,0.540
99,897.00,0040,0000,0.150,0.300
99,896.75,0040,0000,0.040,0.090
99,896.50,0040,0000,-0.030,0.000
99,896.25,0040,0000,-0.100,-0.080
99,896.00,0040,0000,-0.250,-0.130
99,895.75,0040,0000,-0.330,-0.180
99,895.50,0040,0000,-0.340,-0.130
99,895.25,0040,0000,-0.240,-0.100
99,895.00,0040,0000,-0.240,-0.100
99,894.75,0040,0000,-0.150,-0.080
99,894.50,0040,0000,-0.140,-0.080
99,894.25,0040,0000,-0.110,-0.140
99,894.00,0040,0000,-0.150,-0.230
99,893.75,0040,0000,-0.130,-0.310
99,893.50,0040,0000,-0.070,-0.350
99,893.25,0040,0000,-0.020,-0.310
99,893.00,0040,0000,0.010,-0.270
99,892.75,0040,0000,0.100,-0.210
99,892.50,0040,0000,0.130,-0.130
99,892.25,0040,0000,0.210,-0.120
99,892.00,0040,0000,0.270,-0.070
99,891.75,0040,0000,0.430,-0.100
99,891.50,0040,0000,0.650,0.000
99,891.25,0040,0000,0.760,0.030
99,891.00,0040,0000,0.740,0.000
99,890.75,0040,0000,0.550,-0.010
99,890.50,0040,0000,0.450,0.030
99,890.25,0040,0000,0.280,0.070
99,890.00,0040,0000,0.310,0.120
99,889.75,0040,0000,0.190,0.080
99,889.50,0040,0000,0.240,0.080
99,889.25,0040,0000,0.180,0.040
99,889.00,0040,0000,0.150,0.060
99,888.75,0040,0000,-0.050,0.120
99,888.50,0040,0000,-0.190,0.170
99,888.25,0040,0000,-0.290,0.130
99,888.00,0040,0000,-0.200,0.060
99,887.75,0040,0000,-0.180,0.000
99,887.50,0040,0000,0.100,0.030
99,887.25,0040,0000,0.100,0.000
99,887.00,0040,0000,0.150,0.030
99,886.75,0040,0000,0.000,0.000
99,886.50,0040,0000,0.130,0.130
99,886.25,0040,0000,0.180,0.150
99,886.00,0040,0000,0.440,0.270
99,885.75,0040,0000,0.580,0.290
99,885.50,0040,0000,0.680,0.360
99,885.25,0040,0000,0.500,0.310
99,885.00,0040,0000,0.430,0.270
99,884.75,0040,0000,0.430,0.260
99,884.50,0040,0000,0.520,0.250
99,884.25,0040,0000,0.550,0.270
99,884.00,0040,0000,0.550,0.280
99,883.75,0040,0000,0.440,0.320
99,883.50,0040,0000,0.320,0.380
99,883.25,0040,0000,0.230,0.510
99,883.00,0040,0000,0.120,0.410
99,882.75,0040,0000,0.100,0.340
99,882.50,0040,0000,0.080,0.180
99,882.25,0040,0000,0.080,0.200
99,882.00,0040,0000,0.160,0.190
99,881.75,0040,0000,0.170,0.160
99,881.50,0040,0000,0.270,0.310
99,881.25,0040,0000,0.220,0.270
99,881.00,0040,0000,0.210,0.290
99,880.75,0040,0000,0.160,0.060
99,880.50,0040,0000,0.240,0.040
99,880.25,0040,0000,0.330,-0.030
99,880.00,0040,0000,0.380,-0.060
99,879.75,0040,0000,0.370,-0.110
99,879.50,0040,0000,0.270,-0.130
99,879.25,0040,0000,0.230,-0.160
99,879.00,0040,0000,0.200,-0.200
99,878.75,0040,0000,0.160,-0.430
99,878.50,0040,0000,0.050,-0.600
99,878.25,0040,0000,-0.070,-0.750
99,878.00,0040,0000,-0.200,-0.800
99,877.75,0040,0000,-0.280,-0.850
99,877.50,0040,0000,-0.330,-0.880
99,877.25,0040,0000,-0.370,-0.920
99,877.00,0040,0000,-0.340,-0.910
99,876.75,0040,0000,-0.440,-0.930
99,876.50,0040,0000,-0.460,-0.860
99,876.25,0040,0000,-0.600,-0.850
99,876.00,0040,0000,-0.750,-0.810
99,875.75,0040,0000,-0.820,-0.760
99,875.50,0040,0000,-0.880,-0.790
99,875.25,0040,0000,-0.930,-0.850
99,875.00,0040,0000,-1.010,-0.900
99,874.75,0040,0000,-1.020,-0.880
99,874.50,0040,0000,-0.980,-0.750
99,874.25,0040,0000,-1.060,-0.880
99,874.00,0040,0000,-1.050,-0.750
99,873.75,0040,0000,-1.060,-0.680
99,873.50,0040,0000,-1.000,-0.440
99,873.25,0040,0000,-0.980,-0.370
99,873.00,0040,0000,-0.880,-0.350
99,872.75,0040,0000,-0.550,-0.170
99,872.50,0040,0000,-0.140,-0.070
99,872.25,0040,0000,0.130,0.100
99,872.00,0040,0000,0.270,0.310
99,871.75,0040,0000,0.280,0.500
99,871.50,0040,0000,0.380,0.610
99,871.25,0040,0000,0.410,0.620
99,871.00,0040,0000,0.360,0.550
99,870.75,0040,0000,0.300,0.530
99,870.50,0040,0000,0.230,0.460
99,870.25,0040,0000,0.230,0.340
99,870.00,0040,0000,0.230,0.270
99,869.75,0040,0000,0.210,0.270
99,869.50,0040,0000,0.240,0.350
99,869.25,0040,0000,0.260,0.390
99,869.00,0040,0000,0.220,0.350
99,868.75,0040,0000,0.060,0.270
99,868.50,0040,0000,-0.130,0.130
99,868.25,0040,0000,-0.270,0.080
99,868.00,0040,0000,-0.370,0.050
99,867.75,0040,0000,-0.360,0.100
99,867.50,0040,0000,-0.280,-0.010
99,867.25,0040,0000,-0.040,-0.040
99,867.00,0040,0000,0.100,-0.060
99,866.75,0040,0000,0.170,0.120
99,866.50,0040,0000,0.070,0.240
99,866.25,0040,0000,0.060,0.310
99,866.00,0040,0000,0.000,0.340
99,865.75,0040,0000,0.010,0.360
99,865.50,0040,0000,-0.060,0.330
99,865.25,0040,0000,-0.100,0.270
99,865.00,0040,0000,0.000,0.290
99,864.75,0040,0000,0.060,0.340
99,864.50,0040,0000,0.060,0.310
99,864.25,0040,0000,-0.060,0.210
99,864.00,0040,0000,-0.120,0.070
99,863.75,0040,0000,-0.100,0.030
99,863.50,0040,0000,-0.170,0.000
99,863.25,0040,0000,-0.170,0.040
99,863.00,0040,0000,-0.200,0.060
99,862.75,0040,0000,-0.230,0.100
99,862.50,0040,0000,-0.240,0.130
99,862.25,0040,0000,-0.130,0.210
99,862.00,0040,0000,-0.060,0.170
99,861.75,0040,0000,0.020,0.060
99,861.50,0040,0000,0.020,-0.140
99,861.25,0040,0000,0.070,-0.360
99,861.00,0040,0000,0.050,-0.410
99,860.75,0040,0000,0.090,-0.270
99,860.50,0040,0000,0.060,-0.070
99,860.25,0040,0000,0.100,0.000
99,860.00,0040,0000,0.170,-0.060
99,859.75,0040,0000,0.340,-0.010
99,859.50,0040,0000,0.550,0.000
99,859.25,0040,0000,0.620,0.000
99,859.00,0040,0000,0.540,-0.100
99,858.75,0040,0000,0.470,-0.170
99,858.50,0040,0000,0.400,-0.130
99,858.25,0040,0000,0.360,-0.070
99,858.00,0040,0000,0.270,0.000
99,857.75,0040,0000,0.170,0.040
99,857.50,0040,0000,0.120,0.100
99,857.25,0040,0000,0.100,0.130
99,857.00,0040,0000,0.140,0.110
99,856.75,0040,0000,0.170,0.100
99,856.50,0040,0000,0.190,0.050
99,856.25,0040,0000,0.180,0.030
99,856.00,0040,0000,0.170,0.060
99,855.75,0040,0000,0.100,0.120
99,855.50,0040,0000,-0.020,0.100
99,855.25,0040,0000,-0.130,0.000
99,855.00,0040,0000,-0.170,0.010
99,854.75,0040,0000,-0.070,0.100
99,854.50,0040,0000,-0.050,0.200
99,854.25,0040,0000,0.060,0.170
99,854.00,0040,0000,0.140,0.140
99,853.75,0040,0000,0.270,0.200
99,853.50,0040,0000,0.180,0.180
99,853.25,0040,0000,0.100,0.190
99,853.00,0040,0000,-0.320,0.090
99,852.75,0040,0000,-0.330,0.140
99,852.50,0040,0000,-0.310,0.180
99,852.25,0040,0000,0.090,0.260
99,852.00,0040,0000,0.240,0.250
99,851.75,0040,0000,0.300,0.170
99,851.50,0040,0000,0.320,0.090
99,851.25,0040,0000,0.180,-0.140
99,851.00,0040,0000,0.100,-0.140
99,850.75,0040,0000,0.000,-0.170
99,850.50,0040,0000,0.030,-0.050
99,850.25,0040,0000,0.000,-0.180
99,850.00,0040,0000,0.000,-0.310
99,849.75,0040,0000,0.010,-0.360
99,849.50,0040,0000,0.130,-0.250
99,849.25,0040,0000,0.330,-0.160
99,849.00,0040,0000,0.550,-0.100
99,848.75,0040,0000,0.770,-0.140
99,848.50,0040,0000,0.770,-0.130
99,848.25,0040,0000,0.750,-0.020
99,848.00,0040,0000,0.720,0.120
99,847.75,0040,0000,0.790,0.280
99,847.50,0040,0000,0.780,0.270
99,847.25,0040,0000,0.680,0.240
99,847.00,0040,0000,0.680,0.210
99,846.75,0040,0000,0.570,0.200
99,846.50,0040,0000,0.660,0.170
99,846.25,0040,0000,0.560,0.100
99,846.00,0040,0000,0.550,0.150
99,845.75,0040,0000,0.320,0.210
99,845.50,0040,0000,0.120,0.270
99,845.25,0040,0000,-0.030,0.270
99,845.00,0040,0000,-0.100,0.240
99,844.75,0040,0000,-0.100,0.190
99,844.50,0040,0000,-0.100,0.130
99,844.25,0040,0000,-0.330,0.000
99,844.00,0040,0000,-0.360,-0.110
99,843.75,0040,0000,-0.430,-0.200
99,843.50,0040,0000,-0.320,-0.170
99,843.25,0040,0000,-0.400,-0.130
99,843.00,0040,0000,-0.450,-0.190
99,842.75,0040,0000,-0.410,-0.130
99,842.50,0040,0000,-0.440,-0.090
99,842.25,0040,0000,-0.410,-0.040
99,842.00,0040,0000,-0.370,-0.080
99,841.75,0040,0000,-0.180,-0.060
99,841.50,0040,0000,0.100,0.000
99,841.25,0040,0000,0.200,0.040
99,841.00,0040,0000,0.240,0.060
99,840.75,0040,0000,0.120,0.060
99,840.50,0040,0000,0.030,-0.060
99,840.25,0040,0000,-0.040,-0.120
99,840.00,0040,0000,-0.050,-0.110
99,839.75,0040,0000,0.030,0.320
99,839.50,0040,0000,0.030,0.430
99,839.25,0040,0000,0.010,0.520
99,839.00,0040,0000,-0.030,0.270
99,838.75,0040,0000,0.000,0.310
99,838.50,0040,0000,-0.010,0.330
99,838.25,0040,0000,-0.230,0.280
99,838.00,0040,0000,-0.360,0.240
99,837.75,0040,0000,-0.570,0.080
99,837.50,0040,0000,-0.510,0.040
99,837.25,0040,0000,-0.560,-0.050
99,837.00,0040,0000,-0.460,0.030
99,836.75,0040,0000,-0.450,0.040
99,836.50,0040,0000,-0.410,0.070
99,836.25,0040,0000,-0.440,0.030
99,836.00,0040,0000,-0.450,-0.060
99,835.75,0040,0000,-0.540,-0.160
99,835.50,0040,0000,-0.460,-0.260
99,835.25,0040,0000,-0.440,-0.230
99,835.00,0040,0000,-0.440,-0.410
99,834.75,0040,0000,-0.540,-0.400
99,834.50,0040,0000,-0.400,-0.340
99,834.25,0040,0000,-0.170,-0.040
99,834.00,0040,0000,0.120,0.110
99,833.75,0040,0000,0.240,0.190
99,833.50,0040,0000,0.380,0.270
99,833.25,0040,0000,0.330,0.240
99,833.00,0040,0000,0.340,0.230
99,832.75,0040,0000,0.260,0.240
99,832.50,0040,0000,0.200,0.230
99,832.25,0040,0000,-0.090,0.150
99,832.00,0040,0000,-0.170,0.090
99,831.75,0040,0000,-0.270,0.050
99,831.50,0040,0000,-0.050,0.060
99,831.25,0040,0000,-0.010,0.060
99,831.00,0040,0000,0.050,0.060
99,830.75,0040,0000,-0.030,0.040
99,830.50,0040,0000,-0.120,0.000
99,830.25,0040,0000,-0.140,-0.010
99,830.00,0040,0000,-0.120,-0.090
99,829.75,0040,0000,-0.170,-0.190
99,829.50,0040,0000,-0.270,-0.310
99,829.25,0040,0000,-0.310,-0.380
99,829.00,0040,0000,-0.330,-0.400
99,828.75,0040,0000,-0.310,-0.390
99,828.50,0040,0000,-0.310,-0.340
99,828.25,0040,0000,-0.320,-0.290
99,828.00,0040,0000,-0.270,-0.260
99,827.75,0040,0000,-0.190,-0.240
99,827.50,0040,0000,0.010,-0.240
99,827.25,0040,0000,0.100,-0.260
99,827.00,0040,0000,0.150,-0.250
99,826.75,0040,0000,0.070,-0.310
99,826.50,0040,0000,0.130,-0.340
99,826.25,0040,0000,0.200,-0.330
99,826.00,0040,0000,0.270,-0.270
99,825.75,0040,0000,0.190,-0.240
99,825.50,0040,0000,0.060,-0.310
99,825.25,0040,0000,0.000,-0.380
99,825.00,0040,0000,-0.030,-0.420
99,824.75,0040,0000,-0.250,-0.470
99,824.50,0040,0000,-0.580,-0.600
99,824.25,0040,0000,-0.740,-0.570
99,824.00,0040,0000,-0.660,-0.510
99,823.75,0040,0000,-0.600,-0.480
99,823.50,0040,0000,-0.620,-0.660
99,823.25,0040,0000,-0.580,-0.730
99,823.00,0040,0000,-0.380,-0.630
99,822.75,0040,0000,0.200,-0.320
99,822.50,0040,0000,0.870,-0.050
99,822.25,0040,0000,1.440,0.150
99,822.00,0040,0000,1.410,0.130
99,821.75,0040,0000,0.900,-0.030
99,821.50,0040,0000,0.200,-0.270
99,821.25,0040,0000,0.010,-0.270
99,821.00,0040,0000,-0.300,-0.370
99,820.75,0040,0000,-0.290,-0.410
99,820.50,0040,0000,-0.660,-0.510
99,820.25,0040,0000,-0.680,-0.410
99,820.00,0040,0000,-0.580,-0.270
99,819.75,0040,0000,-0.490,-0.160
99,819.50,0040,0000,-0.440,0.000
99,819.25,0040,0000,-0.490,0.170
99,819.00,0040,0000,-0.440,0.250
99,818.75,0040,0000,-0.180,0.200
99,818.50,0040,0000,0.060,0.220
99,818.25,0040,0000,0.240,0.310
99,818.00,0040,0000,0.240,0.440
99,817.75,0040,0000,0.110,0.430
99,817.50,0040,0000,0.050,0.380
99,817.25,0040,0000,0.170,0.340
99,817.00,0040,0000,0.250,0.340
99,816.75,0040,0000,0.210,0.330
99,816.50,0040,0000,0.160,0.310
99,816.25,0040,0000,0.060,0.230
99,816.00,0040,0000,0.240,0.180
99,815.75,0040,0000,0.340,0.190
99,815.50,0040,0000,0.550,0.250
99,815.25,0040,0000,0.540,0.240
99,815.00,0040,0000,0.450,0.170
99,814.75,0040,0000,0.370,0.140
99,814.50,0040,0000,0.340,0.280
99,814.25,0040,0000,0.400,0.400
99,814.00,0040,0000,0.500,0.480
99,813.75,0040,0000,0.550,0.370
99,813.50,0040,0000,0.580,0.370
99,813.25,0040,0000,0.540,0.440
99,813.00,0040,0000,0.470,0.560
99,812.75,0040,0000,0.290,0.580
99,812.50,0040,0000,0.130,0.510
99,812.25,0040,0000,0.000,0.310
99,812.00,0040,0000,-0.030,0.170
99,811.75,0040,0000,-0.150,0.060
99,811.50,0040,0000,-0.200,0.140
99,811.25,0040,0000,-0.230,0.150
99,811.00,0040,0000,-0.140,0.110
99,810.75,0040,0000,-0.070,0.050
99,810.50,0040,0000,-0.050,0.100
99,810.25,0040,0000,-0.060,0.170
99,810.00,0040,0000,-0.180,0.190
99,809.75,0040,0000,-0.280,0.100
99,809.50,0040,0000,-0.340,0.010
99,809.25,0040,0000,-0.260,-0.040
99,809.00,0040,0000,-0.160,-0.070
99,808.75,0040,0000,-0.100,-0.110
99,808.50,0040,0000,-0.060,-0.180
99,808.25,0040,0000,-0.060,-0.270
99,808.00,0040,0000,-0.030,-0.300
99,807.75,0040,0000,-0.010,-0.200
99,807.50,0040,0000,0.030,0.010
99,807.25,0040,0000,-0.020,0.200
99,807.00,0040,0000,0.000,0.320
99,806.75,0040,0000,0.020,0.310
99,806.50,0040,0000,0.210,0.310
99,806.25,0040,0000,0.170,0.170
99,806.00,0040,0000,0.170,0.040
99,805.75,0040,0000,0.160,-0.060
99,805.50,0040,0000,0.220,-0.040
99,805.25,0040,0000,0.170,-0.080
99,805.00,0040,0000,0.090,-0.100
99,804.75,0040,0000,0.060,-0.100
99,804.50,0040,0000,-0.060,-0.010
99,804.25,0040,0000,-0.150,0.000
99,804.00,0040,0000,-0.270,-0.130
99,803.75,0040,0000,-0.200,-0.240
99,803.50,0040,0000,-0.160,-0.330
99,803.25,0040,0000,-0.170,-0.320
99,803.00,0040,0000,-0.200,-0.310
99,802.75,0040,0000,-0.230,-0.270
99,802.50,0040,0000,-0.240,-0.190
99,802.25,0040,0000,-0.270,-0.060
99,802.00,0040,0000,-0.270,0.000
99,801.75,0040,0000,-0.280,0.060
99,801.50,0040,0000,-0.310,0.170
99,801.25,0040,0000,-0.280,0.150
99,801.00,0040,0000,-0.200,0.160
99,800.75,0040,0000,-0.200,0.050
99,800.50,0040,0000,-0.180,0.050
99,800.25,0040,0000,-0.230,0.000
99,800.00,0040,0000,-0.220,-0.070
99,799.75,0040,0000,-0.290,-0.130
99,799.50,0040,0000,-0.340,-0.170
99,799.25,0040,0000,-0.410,-0.240
99,799.00,0040,0000,-0.370,-0.300
99,798.75,0040,0000,-0.410,-0.410
99,798.50,0040,0000,-0.370,-0.410
99,798.25,0040,0000,-0.330,-0.370
99,798.00,0040,0000,-0.260,-0.260
99,797.75,0040,0000,-0.200,-0.260
99,797.50,0040,0000,-0.340,-0.280
99,797.25,0040,0000,-0.240,-0.350
99,797.00,0040,0000,-0.170,-0.400
99,796.75,0040,0000,0.020,-0.410
99,796.50,0040,0000,0.040,-0.310
99,796.25,0040,0000,0.100,-0.200
99,796.00,0040,0000,0.150,-0.080
99,795.75,0040,0000,0.200,0.000
99,795.50,0040,0000,0.240,0.070
99,795.25,0040,0000,0.270,0.130
99,795.00,0040,0000,0.270,0.170
99,794.75,0040,0000,0.340,0.220
99,794.50,0040,0000,-0.040,0.130
99,794.25,0040,0000,-0.070,0.050
99,794.00,0040,0000,-0.100,0.000
99,793.75,0040,0000,0.230,0.090
99,793.50,0040,0000,0.120,0.120
99,793.25,0040,0000,0.060,0.120
99,793.00,0040,0000,0.110,0.130
99,792.75,0040,0000,0.270,0.240
99,792.50,0040,0000,0.240,0.270
99,792.25,0040,0000,0.170,0.250
99,792.00,0040,0000,0.340,0.210
99,791.75,0040,0000,0.310,0.150
99,791.50,0040,0000,0.260,0.120
99,791.25,0040,0000,0.000,0.050
99,791.00,0040,0000,0.020,0.120
99,790.75,0040,0000,0.000,0.250
99,790.50,0040,0000,0.010,0.410
99,790.25,0040,0000,-0.020,0.440
99,790.00,0040,0000,0.030,0.470
99,789.75,0040,0000,0.110,0.530
99,789.50,0040,0000,0.160,0.630
99,789.25,0040,0000,0.170,0.590
99,789.00,0040,0000,0.220,0.520
99,788.75,0040,0000,0.340,0.510
99,788.50,0040,0000,0.410,0.500
99,788.25,0040,0000,0.460,0.490
99,788.00,0040,0000,0.460,0.450
99,787.75,0040,0000,0.550,0.430
99,787.50,0040,0000,0.590,0.410
99,787.25,0040,0000,0.650,0.340
99,787.00,0040,0000,0.650,0.280
99,786.75,0040,0000,0.730,0.250
99,786.50,0040,0000,0.800,0.240
99,786.25,0040,0000,0.850,0.180
99,786.00,0040,0000,0.780,0.100
99,785.75,0040,0000,0.650,-0.030
99,785.50,0040,0000,0.550,-0.120
99,785.25,0040,0000,0.340,-0.260
99,785.00,0040,0000,0.140,-0.350
99,784.75,0040,0000,0.090,-0.370
99,784.50,0040,0000,0.150,-0.370
99,784.25,0040,0000,0.230,-0.390
99,784.00,0040,0000,0.180,-0.420
99,783.75,0040,0000,0.130,-0.410
99,783.50,0040,0000,0.080,-0.390
99,783.25,0040,0000,0.000,-0.400
99,783.00,0040,0000,-0.060,-0.440
99,782.75,0040,0000,-0.090,-0.480
99,782.50,0040,0000,-0.170,-0.620
99,782.25,0040,0000,-0.200,-0.680
99,782.00,0040,0000,-0.300,-0.660
99,781.75,0040,0000,-0.270,-0.510
99,781.50,0040,0000,-0.240,-0.410
99,781.25,0040,0000,-0.220,-0.420
99,781.00,0040,0000,-0.170,-0.390
99,780.75,0040,0000,-0.200,-0.370
99,780.50,0040,0000,-0.200,-0.260
99,780.25,0040,0000,-0.310,-0.270
99,780.00,0040,0000,-0.360,-0.270
99,779.75,0040,0000,-0.340,-0.270
99,779.50,0040,0000,-0.230,-0.230
99,779.25,0040,0000,-0.170,-0.240
99,779.00,0040,0000,-0.060,-0.200
99,778.75,0040,0000,-0.020,-0.140
99,778.50,0040,0000,-0.110,-0.060
99,778.25,0040,0000,-0.200,-0.050
99,778.00,0040,0000,-0.300,-0.040
99,777.75,0040,0000,-0.310,-0.040
99,777.50,0040,0000,-0.300,-0.050
99,777.25,0040,0000,-0.330,-0.090
99,777.00,0040,0000,-0.370,-0.110
99,776.75,0040,0000,-0.460,-0.180
99,776.50,0040,0000,-0.510,-0.240
99,776.25,0040,0000,-0.420,-0.290
99,776.00,0040,0000,-0.480,-0.240
99,775.75,0040,0000,-0.590,-0.240
99,775.50,0040,0000,-0.830,-0.270
99,775.25,0040,0000,-0.860,-0.250
99,775.00,0040,0000,-0.890,-0.160
99,774.75,0040,0000,-0.800,-0.010
99,774.50,0040,0000,-0.680,0.090
99,774.25,0040,0000,-0.470,0.210
99,774.00,0040,0000,-0.220,0.340
99,773.75,0040,0000,0.000,0.440
99,773.50,0040,0000,0.180,0.560
99,773.25,0040,0000,0.220,0.670
99,773.00,0040,0000,0.200,0.880
99,772.75,0040,0000,0.100,0.930
99,772.50,0040,0000,0.060,0.930
99,772.25,0040,0000,0.110,1.300
99,772.00,0040,0000,0.130,1.210
99,771.75,0040,0000,0.150,1.190
99,771.50,0040,0000,0.030,0.540
99,771.25,0040,0000,0.000,0.390
99,771.00,0040,0000,-0.030,0.060
99,770.75,0040,0000,-0.040,-0.120
99,770.50,0040,0000,-0.070,-0.230
99,770.25,0040,0000,-0.110,-0.130
99,770.00,0040,0000,-0.200,-0.050
99,769.75,0040,0000,-0.240,0.000
99,769.50,0040,0000,-0.250,0.000
99,769.25,0040,0000,-0.130,0.050
99,769.00,0040,0000,0.000,0.040
99,768.75,0040,0000,0.130,0.010
99,768.50,0040,0000,0.190,-0.100
99,768.25,0040,0000,0.210,-0.170
99,768.00,0040,0000,0.190,-0.220
99,767.75,0040,0000,0.110,-0.220
99,767.50,0040,0000,0.050,-0.120
